BlockNumber,StreetName,helper,State,City,Street_Address,Full_St_Address
1000.0,"PRESTON AVE, B",keep,Virginia,Charlottesville,1000 PRESTON AVE,"1000 PRESTON AVE, CHARLOTTESVILLE, VA"
500.0,"HARRIS RD, 154",keep,Virginia,Charlottesville,500 HARRIS RD,"500 HARRIS RD, CHARLOTTESVILLE, VA"
1000.0,E MARKET ST,keep,Virginia,Charlottesville,1000 E MARKET ST,"1000 E MARKET ST, CHARLOTTESVILLE, VA"
600.0,MOSELEY DR,keep,Virginia,Charlottesville,600 MOSELEY DR,"600 MOSELEY DR, CHARLOTTESVILLE, VA"
2100.0,"ANGUS RD, 5",keep,Virginia,Charlottesville,2100 ANGUS RD,"2100 ANGUS RD, CHARLOTTESVILLE, VA"
nan,PRESTON AVE @ 8TH ST NW,intersection,Virginia,Charlottesville,PRESTON AVE @ 8TH ST NW,"PRESTON AVE @ 8TH ST NW, CHARLOTTESVILLE, VA"
400.0,OAK ST,keep,Virginia,Charlottesville,400 OAK ST,"400 OAK ST, CHARLOTTESVILLE, VA"
500.0,"MCINTIRE RD, 7",keep,Virginia,Charlottesville,500 MCINTIRE RD,"500 MCINTIRE RD, CHARLOTTESVILLE, VA"
500.0,"HARRIS RD, 155",keep,Virginia,Charlottesville,500 HARRIS RD,"500 HARRIS RD, CHARLOTTESVILLE, VA"
nan,ESTES ST / 9TH ST SW,drop,Virginia,Charlottesville,ESTES ST / 9TH ST SW,"ESTES ST / 9TH ST SW, CHARLOTTESVILLE, VA"
3800.0,-78.46590364,keep,Virginia,Charlottesville,3800 -78.4659036420000000,"3800 -78.4659036420000000, CHARLOTTESVILLE, VA"
nan,CABELL AVE / BARBOUR DR,drop,Virginia,Charlottesville,CABELL AVE / BARBOUR DR,"CABELL AVE / BARBOUR DR, CHARLOTTESVILLE, VA"
1500.0,"CARLTON AVE, 46",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
1600.0,"6TH ST SE, 3",keep,Virginia,Charlottesville,1600 6TH ST SE,"1600 6TH ST SE, CHARLOTTESVILLE, VA"
100.0,"1ST ST S, 203",keep,Virginia,Charlottesville,100 1ST ST S,"100 1ST ST S, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 88A",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
nan,5TH ST NE / E MARKET ST,drop,Virginia,Charlottesville,5TH ST NE / E MARKET ST,"5TH ST NE / E MARKET ST, CHARLOTTESVILLE, VA"
nan,MCINTIRE RD / ALLIED LN,drop,Virginia,Charlottesville,MCINTIRE RD / ALLIED LN,"MCINTIRE RD / ALLIED LN, CHARLOTTESVILLE, VA"
800.0,"WATSON AVE, A",keep,Virginia,Charlottesville,800 WATSON AVE,"800 WATSON AVE, CHARLOTTESVILLE, VA"
900.0,"CHARLTON AVE, D",keep,Virginia,Charlottesville,900 CHARLTON AVE,"900 CHARLTON AVE, CHARLOTTESVILLE, VA"
1000.0,AVON ST,keep,Virginia,Charlottesville,1000 AVON ST,"1000 AVON ST, CHARLOTTESVILLE, VA"
100.0,McIntire RD,keep,Virginia,Charlottesville,100 McIntire RD,"100 McIntire RD, CHARLOTTESVILLE, VA"
1600.0,"EMMET ST N, 316",keep,Virginia,Charlottesville,1600 EMMET ST N,"1600 EMMET ST N, CHARLOTTESVILLE, VA"
200.0,BYPASS @ 64 W,intersection,Virginia,Charlottesville,200 BYPASS @ 64 W,"200 BYPASS @ 64 W, CHARLOTTESVILLE, VA"
300.0,"CARLTON RD, 106",keep,Virginia,Charlottesville,300 CARLTON RD,"300 CARLTON RD, CHARLOTTESVILLE, VA"
nan,LANKFORD AVE / RIDGE ST,drop,Virginia,Charlottesville,LANKFORD AVE / RIDGE ST,"LANKFORD AVE / RIDGE ST, CHARLOTTESVILLE, VA"
nan,15TH ST NW / SADLER ST,drop,Virginia,Charlottesville,15TH ST NW / SADLER ST,"15TH ST NW / SADLER ST, CHARLOTTESVILLE, VA"
nan,CHESAPEAKE ST / MEADE AVE,drop,Virginia,Charlottesville,CHESAPEAKE ST / MEADE AVE,"CHESAPEAKE ST / MEADE AVE, CHARLOTTESVILLE, VA"
1500.0,GREENLEAF LN,keep,Virginia,Charlottesville,1500 GREENLEAF LN,"1500 GREENLEAF LN, CHARLOTTESVILLE, VA"
600.0,12TH ST NW,keep,Virginia,Charlottesville,600 12TH ST NW,"600 12TH ST NW, CHARLOTTESVILLE, VA"
600.0,MASSIE RD,keep,Virginia,Charlottesville,600 MASSIE RD,"600 MASSIE RD, CHARLOTTESVILLE, VA"
700.0,"WEST ST, C",keep,Virginia,Charlottesville,700 WEST ST,"700 WEST ST, CHARLOTTESVILLE, VA"
400.0,"17TH ST NW, 003",keep,Virginia,Charlottesville,400 17TH ST NW,"400 17TH ST NW, CHARLOTTESVILLE, VA"
1800.0,"JEFFERSON PARK AVE, 401",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
900.0,"2ND ST SE, 404",keep,Virginia,Charlottesville,900 2ND ST SE,"900 2ND ST SE, CHARLOTTESVILLE, VA"
800.0,"ROSE HILL DR, 3",keep,Virginia,Charlottesville,800 ROSE HILL DR,"800 ROSE HILL DR, CHARLOTTESVILLE, VA"
nan,UKN ONLINE CRIME,drop,Virginia,Charlottesville,UKN ONLINE CRIME,"UKN ONLINE CRIME, CHARLOTTESVILLE, VA"
1100.0,KING ST,keep,Virginia,Charlottesville,1100 KING ST,"1100 KING ST, CHARLOTTESVILLE, VA"
400.0,"GARRETT ST, 203",keep,Virginia,Charlottesville,400 GARRETT ST,"400 GARRETT ST, CHARLOTTESVILLE, VA"
100.0,AZALEA DR,keep,Virginia,Charlottesville,100 AZALEA DR,"100 AZALEA DR, CHARLOTTESVILLE, VA"
400.0,"11TH ST NE, A11",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
nan,E MARKET ST / RIVERVIEW AVE,drop,Virginia,Charlottesville,E MARKET ST / RIVERVIEW AVE,"E MARKET ST / RIVERVIEW AVE, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 123",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
100.0,"WITTON CT, 303",keep,Virginia,Charlottesville,100 WITTON CT,"100 WITTON CT, CHARLOTTESVILLE, VA"
700.0,"NASSAU ST, A4",keep,Virginia,Charlottesville,700 NASSAU ST,"700 NASSAU ST, CHARLOTTESVILLE, VA"
nan,CARLTON AVE / RANDOLPH ST,drop,Virginia,Charlottesville,CARLTON AVE / RANDOLPH ST,"CARLTON AVE / RANDOLPH ST, CHARLOTTESVILLE, VA"
1500.0,"CARLTON AVE, 18",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
nan,FRANKLIN ST / CARLTON AVE,drop,Virginia,Charlottesville,FRANKLIN ST / CARLTON AVE,"FRANKLIN ST / CARLTON AVE, CHARLOTTESVILLE, VA"
nan,MCINTIRE RD @ PRESTON AVE,intersection,Virginia,Charlottesville,MCINTIRE RD @ PRESTON AVE,"MCINTIRE RD @ PRESTON AVE, CHARLOTTESVILLE, VA"
1200.0,"WERTLAND ST, 8",keep,Virginia,Charlottesville,1200 WERTLAND ST,"1200 WERTLAND ST, CHARLOTTESVILLE, VA"
2000.0,"MICHIE DR, G",keep,Virginia,Charlottesville,2000 MICHIE DR,"2000 MICHIE DR, CHARLOTTESVILLE, VA"
100.0,W HIGH ST,keep,Virginia,Charlottesville,100 W HIGH ST,"100 W HIGH ST, CHARLOTTESVILLE, VA"
2100.0,"HYDRAULIC RD, A",keep,Virginia,Charlottesville,2100 HYDRAULIC RD,"2100 HYDRAULIC RD, CHARLOTTESVILLE, VA"
1100.0,"MILLMONT ST, 330",keep,Virginia,Charlottesville,1100 MILLMONT ST,"1100 MILLMONT ST, CHARLOTTESVILLE, VA"
nan,10TH ST NW / WERTLAND ST,drop,Virginia,Charlottesville,10TH ST NW / WERTLAND ST,"10TH ST NW / WERTLAND ST, CHARLOTTESVILLE, VA"
1200.0,"CARLTON AVE, 3",keep,Virginia,Charlottesville,1200 CARLTON AVE,"1200 CARLTON AVE, CHARLOTTESVILLE, VA"
nan,EMMET ST N / LAMBETH COMMONS,drop,Virginia,Charlottesville,EMMET ST N / LAMBETH COMMONS,"EMMET ST N / LAMBETH COMMONS, CHARLOTTESVILLE, VA"
nan,W 250 BYPASS @ HYDRAULIC RD,intersection,Virginia,Charlottesville,W 250 BYPASS @ HYDRAULIC RD,"W 250 BYPASS @ HYDRAULIC RD, CHARLOTTESVILLE, VA"
nan,PRESTON AVE,drop,Virginia,Charlottesville,PRESTON AVE,"PRESTON AVE, CHARLOTTESVILLE, VA"
1300.0,HARRIS ST,keep,Virginia,Charlottesville,1300 HARRIS ST,"1300 HARRIS ST, CHARLOTTESVILLE, VA"
200.0,EMMET ST S,keep,Virginia,Charlottesville,200 EMMET ST S,"200 EMMET ST S, CHARLOTTESVILLE, VA"
nan,9TH ST SW / CHERRY AVE,drop,Virginia,Charlottesville,9TH ST SW / CHERRY AVE,"9TH ST SW / CHERRY AVE, CHARLOTTESVILLE, VA"
700.0,"PROSPECT AVE, K",keep,Virginia,Charlottesville,700 PROSPECT AVE,"700 PROSPECT AVE, CHARLOTTESVILLE, VA"
200.0,SUNSET AVE,keep,Virginia,Charlottesville,200 SUNSET AVE,"200 SUNSET AVE, CHARLOTTESVILLE, VA"
2200.0,HYDRAULIC RD,keep,Virginia,Charlottesville,2200 HYDRAULIC RD,"2200 HYDRAULIC RD, CHARLOTTESVILLE, VA"
300.0,"15TH ST NW, 2029",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
nan,3RD ST NE / HEDGE ST,drop,Virginia,Charlottesville,3RD ST NE / HEDGE ST,"3RD ST NE / HEDGE ST, CHARLOTTESVILLE, VA"
nan,RIVES ST / CARLTON AVE,drop,Virginia,Charlottesville,RIVES ST / CARLTON AVE,"RIVES ST / CARLTON AVE, CHARLOTTESVILLE, VA"
1200.0,"CEDARS CT, 117",keep,Virginia,Charlottesville,1200 CEDARS CT,"1200 CEDARS CT, CHARLOTTESVILLE, VA"
100.0,"BARBOUR DR, A",keep,Virginia,Charlottesville,100 BARBOUR DR,"100 BARBOUR DR, CHARLOTTESVILLE, VA"
500.0,BELVEDERE BLVD,keep,Virginia,Charlottesville,500 BELVEDERE BLVD,"500 BELVEDERE BLVD, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 37",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
2000.0,"MICHIE DR, A",keep,Virginia,Charlottesville,2000 MICHIE DR,"2000 MICHIE DR, CHARLOTTESVILLE, VA"
nan,UNIVERSITY AVE @ EMMET ST,intersection,Virginia,Charlottesville,UNIVERSITY AVE @ EMMET ST,"UNIVERSITY AVE @ EMMET ST, CHARLOTTESVILLE, VA"
nan,GOODMAN ST / MONTICELLO RD,drop,Virginia,Charlottesville,GOODMAN ST / MONTICELLO RD,"GOODMAN ST / MONTICELLO RD, CHARLOTTESVILLE, VA"
100.0,"STADIUM RD, B",keep,Virginia,Charlottesville,100 STADIUM RD,"100 STADIUM RD, CHARLOTTESVILLE, VA"
100.0,MCINTIRE RD,keep,Virginia,Charlottesville,100 MCINTIRE RD,"100 MCINTIRE RD, CHARLOTTESVILLE, VA"
1800.0,"JEFFERSON PARK AVE, 708",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 97B",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
200.0,"E MAIN ST, A",keep,Virginia,Charlottesville,200 E MAIN ST,"200 E MAIN ST, CHARLOTTESVILLE, VA"
1500.0,"SHORT 18TH ST, B",keep,Virginia,Charlottesville,1500 SHORT 18TH ST,"1500 SHORT 18TH ST, CHARLOTTESVILLE, VA"
100.0,FIRST ST,keep,Virginia,Charlottesville,100 FIRST ST,"100 FIRST ST, CHARLOTTESVILLE, VA"
1400.0,"BAKER ST, B",keep,Virginia,Charlottesville,1400 BAKER ST,"1400 BAKER ST, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 24",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
1400.0,"GRADY AVE, 2",keep,Virginia,Charlottesville,1400 GRADY AVE,"1400 GRADY AVE, CHARLOTTESVILLE, VA"
nan,ANDERSON ST @ 8TH ST,intersection,Virginia,Charlottesville,ANDERSON ST @ 8TH ST,"ANDERSON ST @ 8TH ST, CHARLOTTESVILLE, VA"
500.0,"HARRIS RD, 124",keep,Virginia,Charlottesville,500 HARRIS RD,"500 HARRIS RD, CHARLOTTESVILLE, VA"
nan,ARLINGTON BLVD @ EMMET ST,intersection,Virginia,Charlottesville,ARLINGTON BLVD @ EMMET ST,"ARLINGTON BLVD @ EMMET ST, CHARLOTTESVILLE, VA"
1100.0,E WATER ST,keep,Virginia,Charlottesville,1100 E WATER ST,"1100 E WATER ST, CHARLOTTESVILLE, VA"
500.0,"RIDGE ST, D",keep,Virginia,Charlottesville,500 RIDGE ST,"500 RIDGE ST, CHARLOTTESVILLE, VA"
700.0,"WALKER, 1D",keep,Virginia,Charlottesville,700 WALKER,"700 WALKER, CHARLOTTESVILLE, VA"
1000.0,"LINDEN AVE, 308",keep,Virginia,Charlottesville,1000 LINDEN AVE,"1000 LINDEN AVE, CHARLOTTESVILLE, VA"
1900.0,"STADIUM RD, 22903",keep,Virginia,Charlottesville,1900 STADIUM RD,"1900 STADIUM RD, CHARLOTTESVILLE, VA"
900.0,MONTICELLO RD,keep,Virginia,Charlottesville,900 MONTICELLO RD,"900 MONTICELLO RD, CHARLOTTESVILLE, VA"
nan,MORTON DR / MEADOWBROOK RD,drop,Virginia,Charlottesville,MORTON DR / MEADOWBROOK RD,"MORTON DR / MEADOWBROOK RD, CHARLOTTESVILLE, VA"
2200.0,"NORTH BERKSHIRE RD, 7",keep,Virginia,Charlottesville,2200 NORTH BERKSHIRE RD,"2200 NORTH BERKSHIRE RD, CHARLOTTESVILLE, VA"
1700.0,"ALLIED ST, 404",keep,Virginia,Charlottesville,1700 ALLIED ST,"1700 ALLIED ST, CHARLOTTESVILLE, VA"
nan,ROCKLAND AVE / AVON ST,drop,Virginia,Charlottesville,ROCKLAND AVE / AVON ST,"ROCKLAND AVE / AVON ST, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 5",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
700.0,"FRANKLIN ST, B5",keep,Virginia,Charlottesville,700 FRANKLIN ST,"700 FRANKLIN ST, CHARLOTTESVILLE, VA"
1600.0,GROVE ST,keep,Virginia,Charlottesville,1600 GROVE ST,"1600 GROVE ST, CHARLOTTESVILLE, VA"
nan,UNIVERSITY AVE / CHANCELLOR ST,drop,Virginia,Charlottesville,UNIVERSITY AVE / CHANCELLOR ST,"UNIVERSITY AVE / CHANCELLOR ST, CHARLOTTESVILLE, VA"
nan,UNIVERSITY AVE / CULBRETH RD,drop,Virginia,Charlottesville,UNIVERSITY AVE / CULBRETH RD,"UNIVERSITY AVE / CULBRETH RD, CHARLOTTESVILLE, VA"
1300.0,RICHMOND RD,keep,Virginia,Charlottesville,1300 RICHMOND RD,"1300 RICHMOND RD, CHARLOTTESVILLE, VA"
600.0,HINTON AVE,keep,Virginia,Charlottesville,600 HINTON AVE,"600 HINTON AVE, CHARLOTTESVILLE, VA"
nan,EMMET ST N / IVY RD,drop,Virginia,Charlottesville,EMMET ST N / IVY RD,"EMMET ST N / IVY RD, CHARLOTTESVILLE, VA"
1500.0,EARLY STREET ST,keep,Virginia,Charlottesville,1500 EARLY STREET ST,"1500 EARLY STREET ST, CHARLOTTESVILLE, VA"
1500.0,"CARLTON AVE, 64",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
1400.0,WERTLAND ST,keep,Virginia,Charlottesville,1400 WERTLAND ST,"1400 WERTLAND ST, CHARLOTTESVILLE, VA"
100.0,"HARRIS RD, B",keep,Virginia,Charlottesville,100 HARRIS RD,"100 HARRIS RD, CHARLOTTESVILLE, VA"
nan,ST GEORGE AVE,drop,Virginia,Charlottesville,ST GEORGE AVE,"ST GEORGE AVE, CHARLOTTESVILLE, VA"
1300.0,"WERTLAND ST, C5",keep,Virginia,Charlottesville,1300 WERTLAND ST,"1300 WERTLAND ST, CHARLOTTESVILLE, VA"
100.0,BURNET WAY,keep,Virginia,Charlottesville,100 BURNET WAY,"100 BURNET WAY, CHARLOTTESVILLE, VA"
800.0,NORTH AVE,keep,Virginia,Charlottesville,800 NORTH AVE,"800 NORTH AVE, CHARLOTTESVILLE, VA"
nan,EMMET ST N / UNIVERSITY AVE,drop,Virginia,Charlottesville,EMMET ST N / UNIVERSITY AVE,"EMMET ST N / UNIVERSITY AVE, CHARLOTTESVILLE, VA"
400.0,"LOCUST AVE, Lobby",keep,Virginia,Charlottesville,400 LOCUST AVE,"400 LOCUST AVE, CHARLOTTESVILLE, VA"
800.0,MONTICELLO AVE,keep,Virginia,Charlottesville,800 MONTICELLO AVE,"800 MONTICELLO AVE, CHARLOTTESVILLE, VA"
nan,ROOSEVELT BROWN BLVD / KING ST,drop,Virginia,Charlottesville,ROOSEVELT BROWN BLVD / KING ST,"ROOSEVELT BROWN BLVD / KING ST, CHARLOTTESVILLE, VA"
800.0,E HIGH ST,keep,Virginia,Charlottesville,800 E HIGH ST,"800 E HIGH ST, CHARLOTTESVILLE, VA"
1200.0,"CEDARS CT, 107",keep,Virginia,Charlottesville,1200 CEDARS CT,"1200 CEDARS CT, CHARLOTTESVILLE, VA"
400.0,"E WATER ST, 410",keep,Virginia,Charlottesville,400 E WATER ST,"400 E WATER ST, CHARLOTTESVILLE, VA"
400.0,ROBINSON PL,keep,Virginia,Charlottesville,400 ROBINSON PL,"400 ROBINSON PL, CHARLOTTESVILLE, VA"
500.0,RIALTO ST,keep,Virginia,Charlottesville,500 RIALTO ST,"500 RIALTO ST, CHARLOTTESVILLE, VA"
700.0,BELMONT COTTAGE LN,keep,Virginia,Charlottesville,700 BELMONT COTTAGE LN,"700 BELMONT COTTAGE LN, CHARLOTTESVILLE, VA"
nan,MINOR COURT LN / UNIVERSITY AVE,drop,Virginia,Charlottesville,MINOR COURT LN / UNIVERSITY AVE,"MINOR COURT LN / UNIVERSITY AVE, CHARLOTTESVILLE, VA"
900.0,EMMET ST N ST N,keep,Virginia,Charlottesville,900 EMMET ST N ST N,"900 EMMET ST N ST N, CHARLOTTESVILLE, VA"
100.0,MORRIS PAUL CT,keep,Virginia,Charlottesville,100 MORRIS PAUL CT,"100 MORRIS PAUL CT, CHARLOTTESVILLE, VA"
400.0,"11TH ST NW, A11",keep,Virginia,Charlottesville,400 11TH ST NW,"400 11TH ST NW, CHARLOTTESVILLE, VA"
1300.0,"E MARKET ST, A",keep,Virginia,Charlottesville,1300 E MARKET ST,"1300 E MARKET ST, CHARLOTTESVILLE, VA"
1800.0,"LAMBETH LN, 7",keep,Virginia,Charlottesville,1800 LAMBETH LN,"1800 LAMBETH LN, CHARLOTTESVILLE, VA"
1600.0,"AMHERST ST, B",keep,Virginia,Charlottesville,1600 AMHERST ST,"1600 AMHERST ST, CHARLOTTESVILLE, VA"
nan,6TH ST SE / ROUGEMONT AVE,drop,Virginia,Charlottesville,6TH ST SE / ROUGEMONT AVE,"6TH ST SE / ROUGEMONT AVE, CHARLOTTESVILLE, VA"
400.0,"12TH ST NW, A",keep,Virginia,Charlottesville,400 12TH ST NW,"400 12TH ST NW, CHARLOTTESVILLE, VA"
600.0,BOLLING AVE,keep,Virginia,Charlottesville,600 BOLLING AVE,"600 BOLLING AVE, CHARLOTTESVILLE, VA"
1100.0,"ROSE HILL DR, A",keep,Virginia,Charlottesville,1100 ROSE HILL DR,"1100 ROSE HILL DR, CHARLOTTESVILLE, VA"
nan,BOLLING AVE,drop,Virginia,Charlottesville,BOLLING AVE,"BOLLING AVE, CHARLOTTESVILLE, VA"
700.0,AVON ST,keep,Virginia,Charlottesville,700 AVON ST,"700 AVON ST, CHARLOTTESVILLE, VA"
500.0,250 BYPASS,keep,Virginia,Charlottesville,500 250 BYPASS,"500 250 BYPASS, CHARLOTTESVILLE, VA"
100.0,"WITTON CT, 109",keep,Virginia,Charlottesville,100 WITTON CT,"100 WITTON CT, CHARLOTTESVILLE, VA"
100.0,OAK LAWN CT,keep,Virginia,Charlottesville,100 OAK LAWN CT,"100 OAK LAWN CT, CHARLOTTESVILLE, VA"
nan,CHARLTON AVE / BOOKER ST,drop,Virginia,Charlottesville,CHARLTON AVE / BOOKER ST,"CHARLTON AVE / BOOKER ST, CHARLOTTESVILLE, VA"
nan,STRIBLING AVE / SUNSET RD,drop,Virginia,Charlottesville,STRIBLING AVE / SUNSET RD,"STRIBLING AVE / SUNSET RD, CHARLOTTESVILLE, VA"
1300.0,"CARLTON AVE, 213",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
200.0,BROOKWOOD DR,keep,Virginia,Charlottesville,200 BROOKWOOD DR,"200 BROOKWOOD DR, CHARLOTTESVILLE, VA"
1000.0,ROSE HILL DR,keep,Virginia,Charlottesville,1000 ROSE HILL DR,"1000 ROSE HILL DR, CHARLOTTESVILLE, VA"
1000.0,"WERTLAND ST, A",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
800.0,"HARDY DR, K",keep,Virginia,Charlottesville,800 HARDY DR,"800 HARDY DR, CHARLOTTESVILLE, VA"
1000.0,"LINDEN AVE, B",keep,Virginia,Charlottesville,1000 LINDEN AVE,"1000 LINDEN AVE, CHARLOTTESVILLE, VA"
1500.0,/UNIVERSITY,keep,Virginia,Charlottesville,1500 /UNIVERSITY,"1500 /UNIVERSITY, CHARLOTTESVILLE, VA"
100.0,LIDE PL,keep,Virginia,Charlottesville,100 LIDE PL,"100 LIDE PL, CHARLOTTESVILLE, VA"
1000.0,"WERTLAND ST, 201",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
nan,CHERRY AVE / JONES ST,drop,Virginia,Charlottesville,CHERRY AVE / JONES ST,"CHERRY AVE / JONES ST, CHARLOTTESVILLE, VA"
nan,2ND ST SW / W SOUTH ST,drop,Virginia,Charlottesville,2ND ST SW / W SOUTH ST,"2ND ST SW / W SOUTH ST, CHARLOTTESVILLE, VA"
400.0,MOBILE LN,keep,Virginia,Charlottesville,400 MOBILE LN,"400 MOBILE LN, CHARLOTTESVILLE, VA"
1300.0,"CARLTON AVE, 106",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
nan,CARLTON AVE / FRANKLIN ST,drop,Virginia,Charlottesville,CARLTON AVE / FRANKLIN ST,"CARLTON AVE / FRANKLIN ST, CHARLOTTESVILLE, VA"
1300.0,PEN PARK RD,keep,Virginia,Charlottesville,1300 PEN PARK RD,"1300 PEN PARK RD, CHARLOTTESVILLE, VA"
700.0,"WALKER, 4D",keep,Virginia,Charlottesville,700 WALKER,"700 WALKER, CHARLOTTESVILLE, VA"
nan,6 1/2 ST SW,drop,Virginia,Charlottesville,6 1/2 ST SW,"6 1/2 ST SW, CHARLOTTESVILLE, VA"
1500.0,JEFFERSON PARK AVE,keep,Virginia,Charlottesville,1500 JEFFERSON PARK AVE,"1500 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
500.0,MASSIE RD,keep,Virginia,Charlottesville,500 MASSIE RD,"500 MASSIE RD, CHARLOTTESVILLE, VA"
nan,NORTH BAKER ST,drop,Virginia,Charlottesville,NORTH BAKER ST,"NORTH BAKER ST, CHARLOTTESVILLE, VA"
1500.0,E MARKET ST,keep,Virginia,Charlottesville,1500 E MARKET ST,"1500 E MARKET ST, CHARLOTTESVILLE, VA"
1600.0,ST ANNES RD,keep,Virginia,Charlottesville,1600 ST ANNES RD,"1600 ST ANNES RD, CHARLOTTESVILLE, VA"
nan,GRADY AVE @ VIRGINIA AVE,intersection,Virginia,Charlottesville,GRADY AVE @ VIRGINIA AVE,"GRADY AVE @ VIRGINIA AVE, CHARLOTTESVILLE, VA"
2100.0,"MICHIE DR, 17",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
nan,12TH ST NW / GRADY AVE,drop,Virginia,Charlottesville,12TH ST NW / GRADY AVE,"12TH ST NW / GRADY AVE, CHARLOTTESVILLE, VA"
1100.0,ST CHARLES CT,keep,Virginia,Charlottesville,1100 ST CHARLES CT,"1100 ST CHARLES CT, CHARLOTTESVILLE, VA"
1000.0,BIRDWOOD RD,keep,Virginia,Charlottesville,1000 BIRDWOOD RD,"1000 BIRDWOOD RD, CHARLOTTESVILLE, VA"
nan,14TH ST NW / GORDON AVE,drop,Virginia,Charlottesville,14TH ST NW / GORDON AVE,"14TH ST NW / GORDON AVE, CHARLOTTESVILLE, VA"
nan,RIDGECREST DR,drop,Virginia,Charlottesville,RIDGECREST DR,"RIDGECREST DR, CHARLOTTESVILLE, VA"
nan,6TH ST SE / ROCKLAND AVE,drop,Virginia,Charlottesville,6TH ST SE / ROCKLAND AVE,"6TH ST SE / ROCKLAND AVE, CHARLOTTESVILLE, VA"
900.0,OLD FARM RD,keep,Virginia,Charlottesville,900 OLD FARM RD,"900 OLD FARM RD, CHARLOTTESVILLE, VA"
400.0,"PATON ST, B",keep,Virginia,Charlottesville,400 PATON ST,"400 PATON ST, CHARLOTTESVILLE, VA"
100.0,GILDERSLEEVE WOOD,keep,Virginia,Charlottesville,100 GILDERSLEEVE WOOD,"100 GILDERSLEEVE WOOD, CHARLOTTESVILLE, VA"
1000.0,"1ST ST S, 205",keep,Virginia,Charlottesville,1000 1ST ST S,"1000 1ST ST S, CHARLOTTESVILLE, VA"
nan,CHARLTON AVE,drop,Virginia,Charlottesville,CHARLTON AVE,"CHARLTON AVE, CHARLOTTESVILLE, VA"
600.0,"LOCUST AVE, B",keep,Virginia,Charlottesville,600 LOCUST AVE,"600 LOCUST AVE, CHARLOTTESVILLE, VA"
2200.0,"NORTH BERKSHIRE RD, 9",keep,Virginia,Charlottesville,2200 NORTH BERKSHIRE RD,"2200 NORTH BERKSHIRE RD, CHARLOTTESVILLE, VA"
200.0,RAYMOND AVE,keep,Virginia,Charlottesville,200 RAYMOND AVE,"200 RAYMOND AVE, CHARLOTTESVILLE, VA"
100.0,"MAYWOOD LN, B",keep,Virginia,Charlottesville,100 MAYWOOD LN,"100 MAYWOOD LN, CHARLOTTESVILLE, VA"
1900.0,HYDRAULIC RD,keep,Virginia,Charlottesville,1900 HYDRAULIC RD,"1900 HYDRAULIC RD, CHARLOTTESVILLE, VA"
200.0,"DOUGLAS AVE, 3C",keep,Virginia,Charlottesville,200 DOUGLAS AVE,"200 DOUGLAS AVE, CHARLOTTESVILLE, VA"
5000.0,B,keep,Virginia,Charlottesville,5000 B,"5000 B, CHARLOTTESVILLE, VA"
100.0,"MONTEBELLO CIR, 10",keep,Virginia,Charlottesville,100 MONTEBELLO CIR,"100 MONTEBELLO CIR, CHARLOTTESVILLE, VA"
